,Date,Open,High,Low,Close,Adj Close,Volume
141,"Jun 11, 2020",73.89,73.89,73.89,73.89,72.97,-
142,"Jun 10, 2020",78.61,78.61,78.61,78.61,77.63,-
143,"Jun 09, 2020",79.16,79.16,79.16,79.16,78.18,-
144,"Jun 08, 2020",79.92,79.92,79.92,79.92,78.93,-
145,"Jun 05, 2020",78.85,78.85,78.85,78.85,77.87,-
146,"Jun 04, 2020",76.82,76.82,76.82,76.82,75.87,-
147,"Jun 03, 2020",77.07,77.07,77.07,77.07,76.11,-
148,"Jun 02, 2020",75.92,75.92,75.92,75.92,74.98,-
149,"Jun 01, 2020",75.29,75.29,75.29,75.29,74.35,-
150,"May 29, 2020",74.89,74.89,74.89,74.89,73.96,-
151,"May 28, 2020",74.53,74.53,74.53,74.53,73.60,-
152,"May 27, 2020",74.80,74.80,74.80,74.80,73.87,-
153,"May 26, 2020",73.64,73.64,73.64,73.64,72.72,-
154,"May 22, 2020",72.63,72.63,72.63,72.63,71.73,-
155,"May 21, 2020",72.40,72.40,72.40,72.40,71.50,-
156,"May 20, 2020",72.88,72.88,72.88,72.88,71.97,-
157,"May 19, 2020",71.60,71.60,71.60,71.60,70.71,-
158,"May 18, 2020",72.36,72.36,72.36,72.36,71.46,-
159,"May 15, 2020",69.98,69.98,69.98,69.98,69.11,-
160,"May 14, 2020",69.62,69.62,69.62,69.62,68.75,-
161,"May 13, 2020",68.84,68.84,68.84,68.84,67.98,-
162,"May 12, 2020",70.21,70.21,70.21,70.21,69.34,-
163,"May 11, 2020",71.77,71.77,71.77,71.77,70.88,-
164,"May 08, 2020",71.79,71.79,71.79,71.79,70.90,-
165,"May 07, 2020",70.45,70.45,70.45,70.45,69.57,-
166,"May 06, 2020",69.52,69.52,69.52,69.52,68.66,-
167,"May 05, 2020",69.97,69.97,69.97,69.97,69.10,-
168,"May 04, 2020",69.31,69.31,69.31,69.31,68.45,-
169,"May 01, 2020",68.99,68.99,68.99,68.99,68.13,-
170,"Apr 30, 2020",71.07,71.07,71.07,71.07,70.19,-
171,"Apr 29, 2020",71.93,71.93,71.93,71.93,71.04,-
172,"Apr 28, 2020",69.90,69.90,69.90,69.90,69.03,-
173,"Apr 27, 2020",70.16,70.16,70.16,70.16,69.29,-
174,"Apr 24, 2020",68.92,68.92,68.92,68.92,68.06,-
175,"Apr 23, 2020",67.97,67.97,67.97,67.97,67.13,-
176,"Apr 22, 2020",67.92,67.92,67.92,67.92,67.08,-
177,"Apr 21, 2020",66.43,66.43,66.43,66.43,65.60,-
178,"Apr 20, 2020",68.52,68.52,68.52,68.52,67.67,-
179,"Apr 17, 2020",69.71,69.71,69.71,69.71,68.84,-
180,"Apr 16, 2020",67.77,67.77,67.77,67.77,66.93,-
181,"Apr 15, 2020",67.44,67.44,67.44,67.44,66.60,-
182,"Apr 14, 2020",69.05,69.05,69.05,69.05,68.19,-
183,"Apr 13, 2020",67.04,67.04,67.04,67.04,66.21,-
184,"Apr 09, 2020",67.83,67.83,67.83,67.83,66.99,-
185,"Apr 08, 2020",66.64,66.64,66.64,66.64,65.81,-
186,"Apr 07, 2020",64.32,64.32,64.32,64.32,63.52,-
187,"Apr 06, 2020",64.35,64.35,64.35,64.35,63.55,-
188,"Apr 03, 2020",60.05,60.05,60.05,60.05,59.30,-
189,"Apr 02, 2020",61.06,61.06,61.06,61.06,60.30,-
190,"Apr 01, 2020",59.83,59.83,59.83,59.83,59.09,-
191,"Mar 31, 2020",62.75,62.75,62.75,62.75,61.97,-
192,"Mar 30, 2020",63.71,63.71,63.71,63.71,62.92,-
193,"Mar 27, 2020",61.76,61.76,61.76,61.76,60.99,-
194,"Mar 26, 2020",63.91,63.91,63.91,63.91,63.12,-
195,"Mar 25, 2020",60.17,60.17,60.17,60.17,59.42,-
196,"Mar 24, 2020",59.64,59.64,59.64,59.64,58.61,-
197,"Mar 23, 2020",54.49,54.49,54.49,54.49,53.54,-
198,"Mar 20, 2020",56.04,56.04,56.04,56.04,55.07,-
199,"Mar 19, 2020",58.48,58.48,58.48,58.48,57.47,-
200,"Mar 18, 2020",57.77,57.77,57.77,57.77,56.77,-
201,"Mar 17, 2020",61.36,61.36,61.36,61.36,60.30,-
202,"Mar 16, 2020",58.01,58.01,58.01,58.01,57.00,-
203,"Mar 13, 2020",66.14,66.14,66.14,66.14,64.99,-
204,"Mar 12, 2020",60.69,60.69,60.69,60.69,59.64,-
205,"Mar 11, 2020",67.17,67.17,67.17,67.17,66.00,-
206,"Mar 10, 2020",70.77,70.77,70.77,70.77,69.54,-
207,"Mar 09, 2020",67.58,67.58,67.58,67.58,66.41,-
208,"Mar 06, 2020",73.33,73.33,73.33,73.33,72.06,-
209,"Mar 05, 2020",74.66,74.66,74.66,74.66,73.36,-
210,"Mar 04, 2020",77.25,77.25,77.25,77.25,75.91,-
211,"Mar 03, 2020",74.25,74.25,74.25,74.25,72.96,-
212,"Mar 02, 2020",76.30,76.30,76.30,76.30,74.98,-
213,"Feb 28, 2020",73.13,73.13,73.13,73.13,71.86,-
214,"Feb 27, 2020",73.76,73.76,73.76,73.76,72.48,-
215,"Feb 26, 2020",77.08,77.08,77.08,77.08,75.74,-
216,"Feb 25, 2020",77.50,77.50,77.50,77.50,76.16,-
217,"Feb 24, 2020",79.96,79.96,79.96,79.96,78.57,-
218,"Feb 21, 2020",82.68,82.68,82.68,82.68,81.25,-
219,"Feb 20, 2020",83.56,83.56,83.56,83.56,82.11,-
220,"Feb 19, 2020",83.79,83.79,83.79,83.79,82.34,-
221,"Feb 18, 2020",83.38,83.38,83.38,83.38,81.93,-
222,"Feb 14, 2020",83.57,83.57,83.57,83.57,82.12,-
223,"Feb 13, 2020",83.42,83.42,83.42,83.42,81.97,-
224,"Feb 12, 2020",83.46,83.46,83.46,83.46,82.01,-
225,"Feb 11, 2020",82.93,82.93,82.93,82.93,81.49,-
226,"Feb 10, 2020",82.73,82.73,82.73,82.73,81.29,-
227,"Feb 07, 2020",82.11,82.11,82.11,82.11,80.69,-
228,"Feb 06, 2020",82.57,82.57,82.57,82.57,81.14,-
229,"Feb 05, 2020",82.35,82.35,82.35,82.35,80.92,-
230,"Feb 04, 2020",81.53,81.53,81.53,81.53,80.12,-
231,"Feb 03, 2020",80.29,80.29,80.29,80.29,78.90,-
232,"Jan 31, 2020",79.63,79.63,79.63,79.63,78.25,-
233,"Jan 30, 2020",81.05,81.05,81.05,81.05,79.64,-
234,"Jan 29, 2020",80.80,80.80,80.80,80.80,79.40,-
235,"Jan 28, 2020",80.89,80.89,80.89,80.89,79.49,-
236,"Jan 27, 2020",80.10,80.10,80.10,80.10,78.71,-
237,"Jan 24, 2020",81.33,81.33,81.33,81.33,79.92,-
238,"Jan 23, 2020",82.09,82.09,82.09,82.09,80.67,-
239,"Jan 22, 2020",82.00,82.00,82.00,82.00,80.58,-
240,"Jan 21, 2020",81.96,81.96,81.96,81.96,80.54,-
241,"Jan 17, 2020",82.18,82.18,82.18,82.18,80.75,-
242,"Jan 16, 2020",81.95,81.95,81.95,81.95,80.53,-
243,"Jan 15, 2020",81.23,81.23,81.23,81.23,79.82,-
244,"Jan 14, 2020",81.06,81.06,81.06,81.06,79.65,-
245,"Jan 13, 2020",81.11,81.11,81.11,81.11,79.70,-
246,"Jan 10, 2020",80.53,80.53,80.53,80.53,79.13,-
247,"Jan 09, 2020",80.75,80.75,80.75,80.75,79.35,-
248,"Jan 08, 2020",80.25,80.25,80.25,80.25,78.86,-
249,"Jan 07, 2020",79.87,79.87,79.87,79.87,78.48,-
250,"Jan 06, 2020",80.06,80.06,80.06,80.06,78.67,-
251,"Jan 03, 2020",79.80,79.80,79.80,79.80,78.42,-
252,"Jan 02, 2020",80.29,80.29,80.29,80.29,78.90,-
253,"Dec 31, 2019",79.69,79.69,79.69,79.69,78.31,-
254,"Dec 30, 2019",79.45,79.45,79.45,79.45,78.07,-
255,"Dec 27, 2019",79.88,79.88,79.88,79.88,78.49,-
256,"Dec 26, 2019",79.92,79.92,79.92,79.92,78.53,-
257,"Dec 24, 2019",79.54,79.54,79.54,79.54,78.16,-
258,"Dec 23, 2019",79.53,79.53,79.53,79.53,78.15,-
259,"Dec 20, 2019",79.90,79.90,79.90,79.90,78.09,-
260,"Dec 19, 2019",79.50,79.50,79.50,79.50,77.70,-
261,"Dec 18, 2019",79.14,79.14,79.14,79.14,77.35,-
262,"Dec 17, 2019",79.14,79.14,79.14,79.14,77.35,-
263,"Dec 16, 2019",79.09,79.09,79.09,79.09,77.30,-
264,"Dec 13, 2019",78.52,78.52,78.52,78.52,76.74,-
265,"Dec 12, 2019",78.53,78.53,78.53,78.53,76.75,-
266,"Dec 11, 2019",77.88,77.88,77.88,77.88,76.12,-
267,"Dec 10, 2019",77.69,77.69,77.69,77.69,75.93,-
268,"Dec 09, 2019",77.77,77.77,77.77,77.77,76.01,-
269,"Dec 06, 2019",78.01,78.01,78.01,78.01,76.25,-
270,"Dec 05, 2019",77.31,77.31,77.31,77.31,75.56,-
271,"Dec 04, 2019",77.20,77.20,77.20,77.20,75.45,-
272,"Dec 03, 2019",76.72,76.72,76.72,76.72,74.98,-
273,"Dec 02, 2019",77.19,77.19,77.19,77.19,75.44,-
274,"Nov 29, 2019",77.89,77.89,77.89,77.89,76.13,-
275,"Nov 27, 2019",78.22,78.22,78.22,78.22,76.45,-
276,"Nov 26, 2019",77.87,77.87,77.87,77.87,76.11,-
277,"Nov 25, 2019",77.68,77.68,77.68,77.68,75.92,-
278,"Nov 22, 2019",77.00,77.00,77.00,77.00,75.26,-
279,"Nov 21, 2019",76.82,76.82,76.82,76.82,75.08,-
280,"Nov 20, 2019",76.98,76.98,76.98,76.98,75.24,-
281,"Nov 19, 2019",77.22,77.22,77.22,77.22,75.47,-
282,"Nov 18, 2019",77.21,77.21,77.21,77.21,75.46,-
283,"Nov 15, 2019",77.18,77.18,77.18,77.18,75.43,-
284,"Nov 14, 2019",76.60,76.60,76.60,76.60,74.87,-
285,"Nov 13, 2019",76.51,76.51,76.51,76.51,74.78,-
286,"Nov 12, 2019",76.47,76.47,76.47,76.47,74.74,-
287,"Nov 11, 2019",76.36,76.36,76.36,76.36,74.63,-
288,"Nov 08, 2019",76.49,76.49,76.49,76.49,74.76,-
289,"Nov 07, 2019",76.26,76.26,76.26,76.26,74.53,-
290,"Nov 06, 2019",76.02,76.02,76.02,76.02,74.30,-
291,"Nov 05, 2019",76.03,76.03,76.03,76.03,74.31,-
292,"Nov 04, 2019",76.11,76.11,76.11,76.11,74.39,-
293,"Nov 01, 2019",75.84,75.84,75.84,75.84,74.12,-
294,"Oct 31, 2019",75.05,75.05,75.05,75.05,73.35,-
295,"Oct 30, 2019",75.32,75.32,75.32,75.32,73.62,-
296,"Oct 29, 2019",75.14,75.14,75.14,75.14,73.44,-
297,"Oct 28, 2019",75.14,75.14,75.14,75.14,73.44,-
298,"Oct 25, 2019",74.71,74.71,74.71,74.71,73.02,-
299,"Oct 24, 2019",74.39,74.39,74.39,74.39,72.71,-
300,"Oct 23, 2019",74.21,74.21,74.21,74.21,72.53,-
301,"Oct 22, 2019",74.02,74.02,74.02,74.02,72.35,-
302,"Oct 21, 2019",74.28,74.28,74.28,74.28,72.60,-
303,"Oct 18, 2019",73.77,73.77,73.77,73.77,72.10,-
304,"Oct 17, 2019",74.07,74.07,74.07,74.07,72.39,-
305,"Oct 16, 2019",73.80,73.80,73.80,73.80,72.13,-
306,"Oct 15, 2019",73.96,73.96,73.96,73.96,72.29,-
307,"Oct 14, 2019",73.24,73.24,73.24,73.24,71.58,-
308,"Oct 11, 2019",73.36,73.36,73.36,73.36,71.70,-
309,"Oct 10, 2019",72.50,72.50,72.50,72.50,70.86,-
310,"Oct 09, 2019",72.08,72.08,72.08,72.08,70.45,-
311,"Oct 08, 2019",71.43,71.43,71.43,71.43,69.81,-
312,"Oct 07, 2019",72.59,72.59,72.59,72.59,70.95,-
313,"Oct 04, 2019",72.88,72.88,72.88,72.88,71.23,-
314,"Oct 03, 2019",71.91,71.91,71.91,71.91,70.28,-
315,"Oct 02, 2019",71.32,71.32,71.32,71.32,69.71,-
316,"Oct 01, 2019",72.55,72.55,72.55,72.55,70.91,-
317,"Sep 30, 2019",73.50,73.50,73.50,73.50,71.84,-
318,"Sep 27, 2019",73.14,73.14,73.14,73.14,71.49,-
319,"Sep 26, 2019",73.57,73.57,73.57,73.57,71.91,-
320,"Sep 25, 2019",73.81,73.81,73.81,73.81,72.14,-
321,"Sep 24, 2019",73.32,73.32,73.32,73.32,71.66,-
322,"Sep 23, 2019",74.01,74.01,74.01,74.01,72.34,-
323,"Sep 20, 2019",74.02,74.02,74.02,74.02,72.35,-
324,"Sep 19, 2019",74.35,74.35,74.35,74.35,72.67,-
325,"Sep 18, 2019",74.37,74.37,74.37,74.37,72.69,-
326,"Sep 17, 2019",74.40,74.40,74.40,74.40,72.72,-
327,"Sep 16, 2019",74.23,74.23,74.23,74.23,72.55,-
328,"Sep 13, 2019",74.37,74.37,74.37,74.37,72.69,-
329,"Sep 12, 2019",74.74,74.74,74.74,74.74,72.72,-
330,"Sep 11, 2019",74.55,74.55,74.55,74.55,72.53,-
331,"Sep 10, 2019",73.93,73.93,73.93,73.93,71.93,-
332,"Sep 09, 2019",73.85,73.85,73.85,73.85,71.85,-
333,"Sep 06, 2019",73.82,73.82,73.82,73.82,71.82,-
334,"Sep 05, 2019",73.79,73.79,73.79,73.79,71.79,-
335,"Sep 04, 2019",72.82,72.82,72.82,72.82,70.85,-
336,"Sep 03, 2019",72.04,72.04,72.04,72.04,70.09,-
337,"Aug 30, 2019",72.60,72.60,72.60,72.60,70.64,-
338,"Aug 29, 2019",72.55,72.55,72.55,72.55,70.59,-
339,"Aug 28, 2019",71.61,71.61,71.61,71.61,69.67,-
340,"Aug 27, 2019",71.13,71.13,71.13,71.13,69.21,-
341,"Aug 26, 2019",71.44,71.44,71.44,71.44,69.51,-
342,"Aug 23, 2019",70.68,70.68,70.68,70.68,68.77,-
343,"Aug 22, 2019",72.56,72.56,72.56,72.56,70.60,-
344,"Aug 21, 2019",72.61,72.61,72.61,72.61,70.65,-
345,"Aug 20, 2019",72.01,72.01,72.01,72.01,70.06,-
346,"Aug 19, 2019",72.55,72.55,72.55,72.55,70.59,-
347,"Aug 16, 2019",71.73,71.73,71.73,71.73,69.79,-
348,"Aug 15, 2019",70.64,70.64,70.64,70.64,68.73,-
349,"Aug 14, 2019",70.50,70.50,70.50,70.50,68.59,-
350,"Aug 13, 2019",72.60,72.60,72.60,72.60,70.64,-
351,"Aug 12, 2019",71.59,71.59,71.59,71.59,69.65,-
352,"Aug 09, 2019",72.47,72.47,72.47,72.47,70.51,-
353,"Aug 08, 2019",73.00,73.00,73.00,73.00,71.02,-
354,"Aug 07, 2019",71.61,71.61,71.61,71.61,69.67,-
355,"Aug 06, 2019",71.54,71.54,71.54,71.54,69.60,-
356,"Aug 05, 2019",70.62,70.62,70.62,70.62,68.71,-
357,"Aug 02, 2019",72.79,72.79,72.79,72.79,70.82,-
358,"Aug 01, 2019",73.37,73.37,73.37,73.37,71.38,-
359,"Jul 31, 2019",74.09,74.09,74.09,74.09,72.09,-
360,"Jul 30, 2019",74.88,74.88,74.88,74.88,72.85,-
361,"Jul 29, 2019",74.97,74.97,74.97,74.97,72.94,-
362,"Jul 26, 2019",75.15,75.15,75.15,75.15,73.12,-
363,"Jul 25, 2019",74.56,74.56,74.56,74.56,72.54,-
364,"Jul 24, 2019",75.02,75.02,75.02,75.02,72.99,-
365,"Jul 23, 2019",74.55,74.55,74.55,74.55,72.53,-
366,"Jul 22, 2019",74.05,74.05,74.05,74.05,72.05,-
367,"Jul 19, 2019",73.87,73.87,73.87,73.87,71.87,-
368,"Jul 18, 2019",74.32,74.32,74.32,74.32,72.31,-
369,"Jul 17, 2019",74.05,74.05,74.05,74.05,72.05,-
370,"Jul 16, 2019",74.52,74.52,74.52,74.52,72.50,-
371,"Jul 15, 2019",74.75,74.75,74.75,74.75,72.73,-
372,"Jul 12, 2019",74.77,74.77,74.77,74.77,72.75,-
373,"Jul 11, 2019",74.39,74.39,74.39,74.39,72.38,-
374,"Jul 10, 2019",74.27,74.27,74.27,74.27,72.26,-
375,"Jul 09, 2019",73.97,73.97,73.97,73.97,71.97,-
376,"Jul 08, 2019",73.83,73.83,73.83,73.83,71.83,-
377,"Jul 05, 2019",74.23,74.23,74.23,74.23,72.22,-
378,"Jul 03, 2019",74.32,74.32,74.32,74.32,72.31,-
379,"Jul 02, 2019",73.72,73.72,73.72,73.72,71.73,-
380,"Jul 01, 2019",73.57,73.57,73.57,73.57,71.58,-
381,"Jun 28, 2019",73.04,73.04,73.04,73.04,71.06,-
382,"Jun 27, 2019",72.54,72.54,72.54,72.54,70.58,-
383,"Jun 26, 2019",72.12,72.12,72.12,72.12,70.17,-
384,"Jun 25, 2019",72.22,72.22,72.22,72.22,70.27,-
385,"Jun 24, 2019",72.90,72.90,72.90,72.90,70.93,-
386,"Jun 21, 2019",73.13,73.13,73.13,73.13,71.15,-
387,"Jun 20, 2019",73.29,73.29,73.29,73.29,71.31,-
388,"Jun 19, 2019",72.64,72.64,72.64,72.64,70.67,-
389,"Jun 18, 2019",72.41,72.41,72.41,72.41,70.45,-
390,"Jun 17, 2019",71.69,71.69,71.69,71.69,69.75,-
391,"Jun 14, 2019",71.58,71.58,71.58,71.58,69.64,-
392,"Jun 13, 2019",72.02,72.02,72.02,72.02,69.81,-
393,"Jun 12, 2019",71.66,71.66,71.66,71.66,69.46,-
394,"Jun 11, 2019",71.78,71.78,71.78,71.78,69.58,-
395,"Jun 10, 2019",71.84,71.84,71.84,71.84,69.64,-
396,"Jun 07, 2019",71.49,71.49,71.49,71.49,69.30,-
397,"Jun 06, 2019",70.78,70.78,70.78,70.78,68.61,-
398,"Jun 05, 2019",70.40,70.40,70.40,70.40,68.24,-
399,"Jun 04, 2019",69.87,69.87,69.87,69.87,67.73,-
400,"Jun 03, 2019",68.36,68.36,68.36,68.36,66.27,-
401,"May 31, 2019",68.52,68.52,68.52,68.52,66.42,-
402,"May 30, 2019",69.40,69.40,69.40,69.40,67.27,-
403,"May 29, 2019",69.28,69.28,69.28,69.28,67.16,-
404,"May 28, 2019",69.77,69.77,69.77,69.77,67.63,-
405,"May 24, 2019",70.35,70.35,70.35,70.35,68.19,-
406,"May 23, 2019",70.19,70.19,70.19,70.19,68.04,-
407,"May 22, 2019",71.10,71.10,71.10,71.10,68.92,-
408,"May 21, 2019",71.34,71.34,71.34,71.34,69.15,-
409,"May 20, 2019",70.69,70.69,70.69,70.69,68.52,-
410,"May 17, 2019",71.18,71.18,71.18,71.18,69.00,-
411,"May 16, 2019",71.66,71.66,71.66,71.66,69.46,-
412,"May 15, 2019",71.02,71.02,71.02,71.02,68.84,-
413,"May 14, 2019",70.61,70.61,70.61,70.61,68.45,-
414,"May 13, 2019",69.98,69.98,69.98,69.98,67.84,-
415,"May 10, 2019",71.78,71.78,71.78,71.78,69.58,-
416,"May 09, 2019",71.51,71.51,71.51,71.51,69.32,-
417,"May 08, 2019",71.69,71.69,71.69,71.69,69.49,-
418,"May 07, 2019",71.82,71.82,71.82,71.82,69.62,-
419,"May 06, 2019",73.05,73.05,73.05,73.05,70.81,-
420,"May 03, 2019",73.33,73.33,73.33,73.33,71.08,-
421,"May 02, 2019",72.55,72.55,72.55,72.55,70.33,-
422,"May 01, 2019",72.66,72.66,72.66,72.66,70.43,-
423,"Apr 30, 2019",73.23,73.23,73.23,73.23,70.99,-
424,"Apr 29, 2019",73.19,73.19,73.19,73.19,70.95,-
425,"Apr 26, 2019",73.09,73.09,73.09,73.09,70.85,-
426,"Apr 25, 2019",72.70,72.70,72.70,72.70,70.47,-
427,"Apr 24, 2019",72.79,72.79,72.79,72.79,70.56,-
428,"Apr 23, 2019",72.91,72.91,72.91,72.91,70.68,-
429,"Apr 22, 2019",72.21,72.21,72.21,72.21,70.00,-
430,"Apr 18, 2019",72.16,72.16,72.16,72.16,69.95,-
431,"Apr 17, 2019",72.06,72.06,72.06,72.06,69.85,-
432,"Apr 16, 2019",72.31,72.31,72.31,72.31,70.09,-
433,"Apr 15, 2019",72.28,72.28,72.28,72.28,70.07,-
434,"Apr 12, 2019",72.35,72.35,72.35,72.35,70.13,-
435,"Apr 11, 2019",71.88,71.88,71.88,71.88,69.68,-
436,"Apr 10, 2019",71.87,71.87,71.87,71.87,69.67,-
437,"Apr 09, 2019",71.53,71.53,71.53,71.53,69.34,-
438,"Apr 08, 2019",71.99,71.99,71.99,71.99,69.78,-
439,"Apr 05, 2019",71.94,71.94,71.94,71.94,69.74,-
440,"Apr 04, 2019",71.56,71.56,71.56,71.56,69.37,-
441,"Apr 03, 2019",71.42,71.42,71.42,71.42,69.23,-
442,"Apr 02, 2019",71.23,71.23,71.23,71.23,69.05,-
443,"Apr 01, 2019",71.24,71.24,71.24,71.24,69.06,-
444,"Mar 29, 2019",70.43,70.43,70.43,70.43,68.27,-
445,"Mar 28, 2019",69.98,69.98,69.98,69.98,67.84,-
446,"Mar 27, 2019",69.66,69.66,69.66,69.66,67.53,-
447,"Mar 26, 2019",69.99,69.99,69.99,69.99,67.85,-
448,"Mar 25, 2019",69.46,69.46,69.46,69.46,67.33,-
449,"Mar 22, 2019",69.49,69.49,69.49,69.49,67.36,-
450,"Mar 21, 2019",71.34,71.34,71.34,71.34,68.79,-
451,"Mar 20, 2019",70.54,70.54,70.54,70.54,68.02,-
452,"Mar 19, 2019",70.79,70.79,70.79,70.79,68.26,-
453,"Mar 18, 2019",70.84,70.84,70.84,70.84,68.31,-
454,"Mar 15, 2019",70.56,70.56,70.56,70.56,68.04,-
455,"Mar 14, 2019",70.24,70.24,70.24,70.24,67.73,-
456,"Mar 13, 2019",70.30,70.30,70.30,70.30,67.79,-
457,"Mar 12, 2019",69.84,69.84,69.84,69.84,67.35,-
458,"Mar 11, 2019",69.64,69.64,69.64,69.64,67.15,-
459,"Mar 08, 2019",68.62,68.62,68.62,68.62,66.17,-
460,"Mar 07, 2019",68.75,68.75,68.75,68.75,66.29,-
461,"Mar 06, 2019",69.29,69.29,69.29,69.29,66.82,-
462,"Mar 05, 2019",69.85,69.85,69.85,69.85,67.36,-
463,"Mar 04, 2019",69.95,69.95,69.95,69.95,67.45,-
464,"Mar 01, 2019",70.28,70.28,70.28,70.28,67.77,-
465,"Feb 28, 2019",69.80,69.80,69.80,69.80,67.31,-
466,"Feb 27, 2019",69.99,69.99,69.99,69.99,67.49,-
467,"Feb 26, 2019",69.96,69.96,69.96,69.96,67.46,-
468,"Feb 25, 2019",70.07,70.07,70.07,70.07,67.57,-
469,"Feb 22, 2019",69.98,69.98,69.98,69.98,67.48,-
470,"Feb 21, 2019",69.50,69.50,69.50,69.50,67.02,-
471,"Feb 20, 2019",69.74,69.74,69.74,69.74,67.25,-
472,"Feb 19, 2019",69.61,69.61,69.61,69.61,67.12,-
473,"Feb 15, 2019",69.49,69.49,69.49,69.49,67.01,-
474,"Feb 14, 2019",68.72,68.72,68.72,68.72,66.27,-
475,"Feb 13, 2019",68.85,68.85,68.85,68.85,66.39,-
476,"Feb 12, 2019",68.64,68.64,68.64,68.64,66.19,-
477,"Feb 11, 2019",67.77,67.77,67.77,67.77,65.35,-
478,"Feb 08, 2019",67.66,67.66,67.66,67.66,65.24,-
479,"Feb 07, 2019",67.59,67.59,67.59,67.59,65.18,-
480,"Feb 06, 2019",68.18,68.18,68.18,68.18,65.74,-
481,"Feb 05, 2019",68.33,68.33,68.33,68.33,65.89,-
482,"Feb 04, 2019",68.02,68.02,68.02,68.02,65.59,-
483,"Feb 01, 2019",67.54,67.54,67.54,67.54,65.13,-
484,"Jan 31, 2019",67.43,67.43,67.43,67.43,65.02,-
485,"Jan 30, 2019",66.85,66.85,66.85,66.85,64.46,-
486,"Jan 29, 2019",65.86,65.86,65.86,65.86,63.51,-
487,"Jan 28, 2019",65.96,65.96,65.96,65.96,63.60,-
488,"Jan 25, 2019",66.44,66.44,66.44,66.44,64.07,-
489,"Jan 24, 2019",65.83,65.83,65.83,65.83,63.48,-
490,"Jan 23, 2019",65.67,65.67,65.67,65.67,63.32,-
491,"Jan 22, 2019",65.57,65.57,65.57,65.57,63.23,-
492,"Jan 18, 2019",66.52,66.52,66.52,66.52,64.14,-
493,"Jan 17, 2019",65.67,65.67,65.67,65.67,63.32,-
494,"Jan 16, 2019",65.16,65.16,65.16,65.16,62.83,-
495,"Jan 15, 2019",64.97,64.97,64.97,64.97,62.65,-
496,"Jan 14, 2019",64.29,64.29,64.29,64.29,61.99,-
497,"Jan 11, 2019",64.66,64.66,64.66,64.66,62.35,-
498,"Jan 10, 2019",64.66,64.66,64.66,64.66,62.35,-
499,"Jan 09, 2019",64.35,64.35,64.35,64.35,62.05,-
500,"Jan 08, 2019",64.02,64.02,64.02,64.02,61.73,-
501,"Jan 07, 2019",63.35,63.35,63.35,63.35,61.09,-
502,"Jan 04, 2019",62.81,62.81,62.81,62.81,60.57,-
503,"Jan 03, 2019",60.71,60.71,60.71,60.71,58.54,-
504,"Jan 02, 2019",62.15,62.15,62.15,62.15,59.93,-
505,"Dec 31, 2018",62.09,62.09,62.09,62.09,59.87,-
506,"Dec 28, 2018",61.55,61.55,61.55,61.55,59.35,-
507,"Dec 27, 2018",61.57,61.57,61.57,61.57,59.37,-
508,"Dec 26, 2018",61.08,61.08,61.08,61.08,58.90,-
509,"Dec 24, 2018",58.19,58.19,58.19,58.19,56.11,-
510,"Dec 21, 2018",59.77,59.77,59.77,59.77,57.64,-
511,"Dec 20, 2018",61.41,61.41,61.41,61.41,58.88,-
512,"Dec 19, 2018",62.40,62.40,62.40,62.40,59.83,-
513,"Dec 18, 2018",63.39,63.39,63.39,63.39,60.78,-
514,"Dec 17, 2018",63.38,63.38,63.38,63.38,60.77,-
515,"Dec 14, 2018",64.77,64.77,64.77,64.77,62.10,-
516,"Dec 13, 2018",65.96,65.96,65.96,65.96,63.25,-
517,"Dec 12, 2018",66.10,66.10,66.10,66.10,63.38,-
518,"Dec 11, 2018",65.71,65.71,65.71,65.71,63.01,-
519,"Dec 10, 2018",65.75,65.75,65.75,65.75,63.04,-
520,"Dec 07, 2018",65.69,65.69,65.69,65.69,62.99,-
521,"Dec 06, 2018",67.23,67.23,67.23,67.23,64.46,-
522,"Dec 04, 2018",67.29,67.29,67.29,67.29,64.52,-
523,"Dec 03, 2018",69.60,69.60,69.60,69.60,66.74,-
524,"Nov 30, 2018",68.85,68.85,68.85,68.85,66.02,-
525,"Nov 29, 2018",68.29,68.29,68.29,68.29,65.48,-
526,"Nov 28, 2018",68.42,68.42,68.42,68.42,65.60,-
527,"Nov 27, 2018",66.87,66.87,66.87,66.87,64.12,-
528,"Nov 26, 2018",66.78,66.78,66.78,66.78,64.03,-
529,"Nov 23, 2018",65.76,65.76,65.76,65.76,63.05,-
530,"Nov 21, 2018",66.12,66.12,66.12,66.12,63.40,-
531,"Nov 20, 2018",65.81,65.81,65.81,65.81,63.10,-
532,"Nov 19, 2018",66.99,66.99,66.99,66.99,64.23,-
533,"Nov 16, 2018",68.17,68.17,68.17,68.17,65.36,-
534,"Nov 15, 2018",68.02,68.02,68.02,68.02,65.22,-
535,"Nov 14, 2018",67.26,67.26,67.26,67.26,64.49,-
536,"Nov 13, 2018",67.76,67.76,67.76,67.76,64.97,-
537,"Nov 12, 2018",67.85,67.85,67.85,67.85,65.06,-
538,"Nov 09, 2018",69.20,69.20,69.20,69.20,66.35,-
539,"Nov 08, 2018",69.89,69.89,69.89,69.89,67.01,-
540,"Nov 07, 2018",70.06,70.06,70.06,70.06,67.18,-
541,"Nov 06, 2018",68.66,68.66,68.66,68.66,65.83,-
